Time(Minutes),EntityID,ObjectName,ProcessID,StepName,Action
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[UnPark] Vehicle,Entity 'MyPicker1[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,MyPicker1[1],Home,5.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,MyPicker1[1],Home,5.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,MyPicker1[1],Home,5.OnEntered,[VisitNode] Entity,Executing process 'MyPicker1[1].OnVisitingNode'.
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[Begin],Process 'MyPicker1[1].OnVisitingNode' execution started.
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[Execute] EnteredNodeAddOnProcess,Executing process 'MyPicker_EnteredNode'.
0,MyPicker1[1],Model1,7.MyPicker_EnteredNode,[Begin],Process 'MyPicker_EnteredNode' execution started.
0,MyPicker1[1],Model1,7.MyPicker_EnteredNode,[Decide] NotFinish?,Token branching on condition 'Entity.CurrentNode != EndNode'.
0,MyPicker1[1],Model1,7.MyPicker_EnteredNode,[Decide] NotFinish?,Token sent to 'True' exit.
0,MyPicker1[1],Model1,7.MyPicker_EnteredNode,[End],Process 'MyPicker_EnteredNode' execution ended.
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'MyPicker1[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,MyPicker1[1],MyPicker1[1],6.OnVisitingNode,[End],Process 'MyPicker1[1].OnVisitingNode' execution ended.
0,MyPicker1[1],Home,5.OnEntered,[Transfer] ToOutboundLink,Entity 'MyPicker1[1]' transferring from '[Node] Home' onto link 'Path121'.
0,MyPicker1[1],Path121,6.OnEntered,[Begin],Process 'Path121.OnEntered' execution started.
0,MyPicker1[1],Path121,6.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'MyPicker1[1].Movement.Rate' the value '3600' Meters per Hour. Previous value was '3600' Meters per Hour.
0,MyPicker1[1],Path121,6.OnEntered,[EndTransfer] OntoPath,Entity 'MyPicker1[1]' ending transfer onto link 'Path121'.
0,MyPicker1[1],Path121,6.OnEntered,[End],Process 'Path121.OnEntered' execution ended.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfUnpark,Token branching on condition 'IsParked'.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfUnpark,Token sent to 'True' exit.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[UnPark] Vehicle,Entity 'MyTransporter1[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,MyTransporter1[1],Home,6.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,MyTransporter1[1],Home,6.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,MyTransporter1[1],Home,6.OnEntered,[VisitNode] Entity,Executing process 'MyTransporter1[1].OnVisitingNode'.
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[Begin],Process 'MyTransporter1[1].OnVisitingNode' execution started.
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[Execute] EnteredNodeAddOnProcess,Executing process 'MyTransporter_EnteredNode'.
0,MyTransporter1[1],Model1,8.MyTransporter_EnteredNode,[Begin],Process 'MyTransporter_EnteredNode' execution started.
0,MyTransporter1[1],Model1,8.MyTransporter_EnteredNode,[Decide] NotFinish?,Token branching on condition 'Entity.CurrentNode != EndNode'.
0,MyTransporter1[1],Model1,8.MyTransporter_EnteredNode,[Decide] NotFinish?,Token sent to 'True' exit.
0,MyTransporter1[1],Model1,8.MyTransporter_EnteredNode,[Decide] IsDestination?,Token branching on condition 'Entity.CurrentNode  == Entity.DestinationNode'.
0,MyTransporter1[1],Model1,8.MyTransporter_EnteredNode,[Decide] IsDestination?,Token sent to 'False' exit.
0,MyTransporter1[1],Model1,8.MyTransporter_EnteredNode,[End],Process 'MyTransporter_EnteredNode' execution ended.
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'MyTransporter1[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,MyTransporter1[1],MyTransporter1[1],7.OnVisitingNode,[End],Process 'MyTransporter1[1].OnVisitingNode' execution ended.
0,MyTransporter1[1],Home,6.OnEntered,[Transfer] ToOutboundLink,Entity 'MyTransporter1[1]' transferring from '[Node] Home' onto link 'Path121'.
0,MyTransporter1[1],Path121,7.OnEntered,[Begin],Process 'Path121.OnEntered' execution started.
0,MyTransporter1[1],Path121,7.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'MyTransporter1[1].Movement.Rate' the value '7200' Meters per Hour. Previous value was '7200' Meters per Hour.
0,MyTransporter1[1],Path121,7.OnEntered,[EndTransfer] OntoPath,Entity 'MyTransporter1[1]' ending transfer onto link 'Path121'.
0,MyTransporter1[1],Path121,7.OnEntered,[End],Process 'Path121.OnEntered' execution ended.
0,MyTransporter2[1],MyTransporter2[1],2.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,MyTransporter2[1],MyTransporter2[1],2.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,MyTransporter2[1],MyTransporter2[1],2.OnRunInitialized,[Decide] IfUnpark,Token branching on condition 'IsParked'.
0,MyTransporter2[1],MyTransporter2[1],2.OnRunInitialized,[Decide] IfUnpark,Token sent to 'True' exit.
0,MyTransporter2[1],MyTransporter2[1],2.OnRunInitialized,[UnPark] Vehicle,Entity 'MyTransporter2[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,MyTransporter2[1],Home,7.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,MyTransporter2[1],Home,7.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,MyTransporter2[1],Home,7.OnEntered,[VisitNode] Entity,Executing process 'MyTransporter2[1].OnVisitingNode'.
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[Begin],Process 'MyTransporter2[1].OnVisitingNode' execution started.
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[Execute] EnteredNodeAddOnProcess,Executing process 'MyTransporter_EnteredNode'.
0,MyTransporter2[1],Model1,8.MyTransporter_EnteredNode,[Begin],Process 'MyTransporter_EnteredNode' execution started.
0,MyTransporter2[1],Model1,8.MyTransporter_EnteredNode,[Decide] NotFinish?,Token branching on condition 'Entity.CurrentNode != EndNode'.
0,MyTransporter2[1],Model1,8.MyTransporter_EnteredNode,[Decide] NotFinish?,Token sent to 'True' exit.
0,MyTransporter2[1],Model1,8.MyTransporter_EnteredNode,[Decide] IsDestination?,Token branching on condition 'Entity.CurrentNode  == Entity.DestinationNode'.
0,MyTransporter2[1],Model1,8.MyTransporter_EnteredNode,[Decide] IsDestination?,Token sent to 'False' exit.
0,MyTransporter2[1],Model1,8.MyTransporter_EnteredNode,[End],Process 'MyTransporter_EnteredNode' execution ended.
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'MyTransporter2[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,MyTransporter2[1],MyTransporter2[1],9.OnVisitingNode,[End],Process 'MyTransporter2[1].OnVisitingNode' execution ended.
0,MyTransporter2[1],Home,7.OnEntered,[Transfer] ToOutboundLink,Entity 'MyTransporter2[1]' transferring from '[Node] Home' onto link 'Path121'.
0,MyTransporter2[1],Path121,9.OnEntered,[Begin],Process 'Path121.OnEntered' execution started.
0,MyTransporter2[1],Path121,9.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'MyTransporter2[1].Movement.Rate' the value '7200' Meters per Hour. Previous value was '7200' Meters per Hour.
0,MyTransporter2[1],Path121,9.OnEntered,[EndTransfer] OntoPath,Entity 'MyTransporter2[1]' ending transfer onto link 'Path121'.
0,MyTransporter2[1],Path121,9.OnEntered,[End],Process 'Path121.OnEntered' execution ended.
0,MyPicker2[1],MyPicker2[1],3.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,MyPicker2[1],MyPicker2[1],3.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,MyPicker2[1],MyPicker2[1],3.OnRunInitialized,[Decide] IfUnpark,Token branching on condition 'IsParked'.
0,MyPicker2[1],MyPicker2[1],3.OnRunInitialized,[Decide] IfUnpark,Token sent to 'True' exit.
0,MyPicker2[1],MyPicker2[1],3.OnRunInitialized,[UnPark] Vehicle,Entity 'MyPicker2[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,MyPicker2[1],Home,9.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,MyPicker2[1],Home,9.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,MyPicker2[1],Home,9.OnEntered,[VisitNode] Entity,Executing process 'MyPicker2[1].OnVisitingNode'.
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[Begin],Process 'MyPicker2[1].OnVisitingNode' execution started.
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[Execute] EnteredNodeAddOnProcess,Executing process 'MyPicker_EnteredNode'.
0,MyPicker2[1],Model1,11.MyPicker_EnteredNode,[Begin],Process 'MyPicker_EnteredNode' execution started.
0,MyPicker2[1],Model1,11.MyPicker_EnteredNode,[Decide] NotFinish?,Token branching on condition 'Entity.CurrentNode != EndNode'.
0,MyPicker2[1],Model1,11.MyPicker_EnteredNode,[Decide] NotFinish?,Token sent to 'True' exit.
0,MyPicker2[1],Model1,11.MyPicker_EnteredNode,[End],Process 'MyPicker_EnteredNode' execution ended.
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'MyPicker2[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,MyPicker2[1],MyPicker2[1],10.OnVisitingNode,[End],Process 'MyPicker2[1].OnVisitingNode' execution ended.
0,MyPicker2[1],Home,9.OnEntered,[Transfer] ToOutboundLink,Entity 'MyPicker2[1]' transferring from '[Node] Home' onto link 'Path121'.
0,MyPicker2[1],Path121,10.OnEntered,[Begin],Process 'Path121.OnEntered' execution started.
0,MyPicker2[1],Path121,10.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'MyPicker2[1].Movement.Rate' the value '3600' Meters per Hour. Previous value was '3600' Meters per Hour.
0,MyPicker2[1],Path121,10.OnEntered,[EndTransfer] OntoPath,Entity 'MyPicker2[1]' ending transfer onto link 'Path121'.
0,MyPicker2[1],Path121,10.OnEntered,[End],Process 'Path121.OnEntered' execution ended.
0,MyTransporter3[1],MyTransporter3[1],4.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,MyTransporter3[1],MyTransporter3[1],4.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,MyTransporter3[1],MyTransporter3[1],4.OnRunInitialized,[Decide] IfUnpark,Token branching on condition 'IsParked'.
0,MyTransporter3[1],MyTransporter3[1],4.OnRunInitialized,[Decide] IfUnpark,Token sent to 'True' exit.
0,MyTransporter3[1],MyTransporter3[1],4.OnRunInitialized,[UnPark] Vehicle,Entity 'MyTransporter3[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,MyTransporter3[1],Home,10.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,MyTransporter3[1],Home,10.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,MyTransporter3[1],Home,10.OnEntered,[VisitNode] Entity,Executing process 'MyTransporter3[1].OnVisitingNode'.
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[Begin],Process 'MyTransporter3[1].OnVisitingNode' execution started.
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[Execute] EnteredNodeAddOnProcess,Executing process 'MyTransporter_EnteredNode'.
0,MyTransporter3[1],Model1,8.MyTransporter_EnteredNode,[Begin],Process 'MyTransporter_EnteredNode' execution started.
0,MyTransporter3[1],Model1,8.MyTransporter_EnteredNode,[Decide] NotFinish?,Token branching on condition 'Entity.CurrentNode != EndNode'.
0,MyTransporter3[1],Model1,8.MyTransporter_EnteredNode,[Decide] NotFinish?,Token sent to 'True' exit.
0,MyTransporter3[1],Model1,8.MyTransporter_EnteredNode,[Decide] IsDestination?,Token branching on condition 'Entity.CurrentNode  == Entity.DestinationNode'.
0,MyTransporter3[1],Model1,8.MyTransporter_EnteredNode,[Decide] IsDestination?,Token sent to 'False' exit.
0,MyTransporter3[1],Model1,8.MyTransporter_EnteredNode,[End],Process 'MyTransporter_EnteredNode' execution ended.
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'MyTransporter3[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,MyTransporter3[1],MyTransporter3[1],11.OnVisitingNode,[End],Process 'MyTransporter3[1].OnVisitingNode' execution ended.
0,MyTransporter3[1],Home,10.OnEntered,[Transfer] ToOutboundLink,Entity 'MyTransporter3[1]' transferring from '[Node] Home' onto link 'Path121'.
0,MyTransporter3[1],Path121,11.OnEntered,[Begin],Process 'Path121.OnEntered' execution started.
0,MyTransporter3[1],Path121,11.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'MyTransporter3[1].Movement.Rate' the value '7200' Meters per Hour. Previous value was '7200' Meters per Hour.
0,MyTransporter3[1],Path121,11.OnEntered,[EndTransfer] OntoPath,Entity 'MyTransporter3[1]' ending transfer onto link 'Path121'.
0,MyTransporter3[1],Path121,11.OnEntered,[End],Process 'Path121.OnEntered' execution ended.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[End],Process 'MyPicker1[1].OnRunInitialized' execution ended.
0,MyPicker1[1],Home,5.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[End],Process 'MyTransporter1[1].OnRunInitialized' execution ended.
0,MyTransporter1[1],Home,6.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,MyTransporter2[1],MyTransporter2[1],2.OnRunInitialized,[End],Process 'MyTransporter2[1].OnRunInitialized' execution ended.
0,MyTransporter2[1],Home,7.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,MyPicker2[1],MyPicker2[1],3.OnRunInitialized,[End],Process 'MyPicker2[1].OnRunInitialized' execution ended.
0,MyPicker2[1],Home,9.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,MyTransporter3[1],MyTransporter3[1],4.OnRunInitialized,[End],Process 'MyTransporter3[1].OnRunInitialized' execution ended.
0,MyTransporter3[1],Home,10.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,10.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,10.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,10.OnEntityArrival,[Create] Entities,Created object 'Order.195'.
0,Order.195,Source1,4.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.195' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,10.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.195,Source1,9.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.195,Source1,9.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.195' ending transfer into station 'Source1.Processing'.
0,Order.195,Source1,9.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.195' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.195,Source1,4.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.195,Source1,10.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.195,Source1,10.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.195' ending transfer into station 'Source1.OutputBuffer'.
0,Order.195,Source1,10.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.195' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.195,Output@Source1,4.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.195,Output@Source1,4.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.195,Output@Source1,4.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.195,Model1,3.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '3' item(s). 
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '3'.
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[1]' found at index '1' in the collection.
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[2]' found at index '2' in the collection.
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[3]' found at index '3' in the collection.
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,'3' item(s) found by search.
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.2' associated with item 'LineItem[1]' found at index '1' in the collection.
0,Order.195,Model1,2.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.195,Model1,2.Order_Spliter,[Create] CreateItems,Created object 'Items.196'.
0,Items.196,Model1,6.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.196' transferring from '[FreeSpace] Model1' into node 'MyPickNode1'.
0,Items.196,MyPickNode1,1.OnEntered,[Begin],Process 'MyPickNode1.OnEntered' execution started.
0,Items.196,MyPickNode1,1.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode1.Entered'.
0,Items.196,MyPickNode1,1.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.196,MyPickNode1,1.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.196,MyPickNode1,1.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode1.RoutingOutLogic'.
0,Items.196,MyPickNode1,5.RoutingOutLogic,[Begin],Process 'MyPickNode1.RoutingOutLogic' execution started.
0,Items.196,MyPickNode1,5.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.196' set to value 'MyCoopNode1'.
0,Items.196,MyPickNode1,5.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode1.RiderWaiting'.
0,Items.196,MyPickNode1,5.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.196' into 'MyPickNode1.RidePickupQueue'.
0,Items.196,MyPicker1[1],0.OnEvaluatingRiderReservation,[Begin],Process 'MyPicker1[1].OnEvaluatingRiderReservation' execution started.
0,Items.196,MyPicker1[1],0.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0,Items.196,MyPicker1[1],0.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token sent to 'True' exit.
0,Items.196,MyPicker1[1],0.OnEvaluatingRiderReservation,[End],Process 'MyPicker1[1].OnEvaluatingRiderReservation' execution ended.
0,Items.196,MyPickNode1,5.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.196' reserved a ride on transporter 'MyPicker1[1]'.
0,Items.196,MyPicker1[1],0.OnRiderReservationAccepted,[Begin],Process 'MyPicker1[1].OnRiderReservationAccepted' execution started.
0,Items.196,MyPicker1[1],0.OnRiderReservationAccepted,[Decide] IfIdle,Token branching on condition 'ResourceState==List.ResourceStateName.Idle'.
0,Items.196,MyPicker1[1],0.OnRiderReservationAccepted,[Decide] IfIdle,Token sent to 'False' exit.
0,Items.196,MyPicker1[1],0.OnRiderReservationAccepted,[Assign] OnRiderReservationAcceptedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderReservation.Enabled' the value '0'. Previous value was '1'.
0,Items.196,MyPicker1[1],0.OnRiderReservationAccepted,[Assign] OnRiderReservationAcceptedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderReservation.ReturnValue' the value '0'. Previous value was '1'.
0,Items.196,MyPicker1[1],0.OnRiderReservationAccepted,[Fire] RemainInPlaceEndedEvent,Firing event 'MyPicker1[1].RemainInPlaceEnded'.
0,Items.196,MyPicker1[1],0.OnRiderReservationAccepted,[End],Process 'MyPicker1[1].OnRiderReservationAccepted' execution ended.
0,Items.196,MyPickNode1,1.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.195,Model1,2.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.195,Model1,3.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.2' associated with item 'LineItem[2]' found at index '2' in the collection.
0,Order.195,Model1,2.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.195,Model1,2.Order_Spliter,[Create] CreateItems,Created object 'Items.197'.
0,Items.197,Model1,0.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.197' transferring from '[FreeSpace] Model1' into node 'MyPickNode1'.
0,Items.197,MyPickNode1,11.OnEntered,[Begin],Process 'MyPickNode1.OnEntered' execution started.
0,Items.197,MyPickNode1,11.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode1.Entered'.
0,Items.197,MyPickNode1,11.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.197,MyPickNode1,11.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.197,MyPickNode1,11.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode1.RoutingOutLogic'.
0,Items.197,MyPickNode1,12.RoutingOutLogic,[Begin],Process 'MyPickNode1.RoutingOutLogic' execution started.
0,Items.197,MyPickNode1,12.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.197' set to value 'MyCoopNode1'.
0,Items.197,MyPickNode1,12.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode1.RiderWaiting'.
0,Items.197,MyPickNode1,12.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.197' into 'MyPickNode1.RidePickupQueue'.
